Time [s],F_NEDC,V_NEDC,F_2,V_2,F_1,V_1
1474,,,4.51E-10,-4.51E-15,-2696.0635,14.66585
1475,,,4.51E-10,-4.51E-15,-1566.1277,14.654551
1475,,,4.51E-10,-4.51E-15,-1566.1277,14.654551
1476,,,4.51E-10,-4.51E-15,-1066.831,14.760669
1476,,,4.51E-10,-4.51E-15,-1066.831,14.760669
1477,,,4.51E-10,-4.51E-15,-1463.6184,14.792414
1477,,,4.51E-10,-4.51E-15,-1463.6184,14.792414
1478,,,4.51E-10,-4.51E-15,-2862.902,14.528629
1478,,,4.51E-10,-4.51E-15,-2862.902,14.528629
1479,,,4.51E-10,-4.51E-15,-2035.3745,14.43702
1479,,,4.51E-10,-4.51E-15,-2035.3745,14.43702
1480,,,4.51E-10,-4.51E-15,-2225.4001,14.327809
1480,,,4.51E-10,-4.51E-15,-2225.4001,14.327809
1481,,,4.51E-10,-4.51E-15,-2037.6172,14.270376
1481,,,4.51E-10,-4.51E-15,-2037.6172,14.270376
1482,,,4.51E-10,-4.51E-15,-2482.085,14.135932
1482,,,4.51E-10,-4.51E-15,-2482.085,14.135932
1483,,,4.51E-10,-4.51E-15,-2140.2976,14.076959
1483,,,4.51E-10,-4.51E-15,-2140.2976,14.076959
1484,,,4.51E-10,-4.51E-15,-2045.1283,14.048229
1484,,,4.51E-10,-4.51E-15,-2045.1283,14.048229
1485,,,4.51E-10,-4.51E-15,-2287.0298,13.967315
1485,,,4.51E-10,-4.51E-15,-2287.0298,13.967315
1486,,,4.51E-10,-4.51E-15,-2429.6653,13.85763
1486,,,4.51E-10,-4.51E-15,-2429.6653,13.85763
1487,,,4.51E-10,-4.51E-15,-2331.9482,13.773319
1487,,,4.51E-10,-4.51E-15,-2331.9482,13.773319
1488,,,4.51E-10,-4.51E-15,-2748.795,13.610822
1488,,,4.51E-10,-4.51E-15,-2748.795,13.610822
1489,,,4.51E-10,-4.51E-15,-3130.6973,13.36464
1489,,,4.51E-10,-4.51E-15,-3130.6973,13.36464
1490,,,4.51E-10,-4.51E-15,-2750.6938,13.194174
1490,,,4.51E-10,-4.51E-15,-2750.6938,13.194174
1491,,,4.51E-10,-4.51E-15,-1223.8805,13.345572
1491,,,4.51E-10,-4.51E-15,-1223.8805,13.345572
1492,,,4.51E-10,-4.51E-15,-712.0629,13.618232
1492,,,4.51E-10,-4.51E-15,-712.0629,13.618232
1493,,,4.51E-10,-4.51E-15,-320.69565,13.97543
1493,,,4.51E-10,-4.51E-15,-320.69565,13.97543
1494,,,4.51E-10,-4.51E-15,-729.85,14.257298
1494,,,4.51E-10,-4.51E-15,-729.85,14.257298
1495,,,4.51E-10,-4.51E-15,-1535.3998,14.376465
1495,,,4.51E-10,-4.51E-15,-1535.3998,14.376465
1496,,,4.51E-10,-4.51E-15,-3573.815,14.063516
1496,,,4.51E-10,-4.51E-15,-3573.815,14.063516
1496.0007,,,144.92465,-4.51E-15,-3580.0085,14.063263
1496.0007,,,144.92465,-4.51E-15,-3580.0085,14.063263
1496.0007,,,144.92525,1.31E-10,-3580.0085,14.063263
1496.0007,,,144.92525,1.31E-10,-3580.0085,14.063263
1497,,,8771.311,1.828748,-3949.4744,13.650606
1497,,,8771.311,1.828748,-3949.4744,13.650606
1498,,,6716.5654,3.3078954,-3864.0938,13.233086
1498,,,6716.5654,3.3078954,-3864.0938,13.233086
1499,,,6326.7324,4.681927,-3430.2166,12.895413
1499,,,6326.7324,4.681927,-3430.2166,12.895413
1500,,,5322.778,5.8369584,-3555.6584,12.535557
1500,,,5322.778,5.8369584,-3555.6584,12.535557
1501,,,5026.883,6.916845,-1311.2786,12.652001
1501,,,5026.883,6.916845,-1311.2786,12.652001
1502,,,6375.6167,8.276577,-904.3362,12.870154
1502,,,6375.6167,8.276577,-904.3362,12.870154
1503,,,5004.7666,9.363705,-5.01623,13.277828
1503,,,5004.7666,9.363705,-5.01623,13.277828
1504,,,2433.6719,9.889627,-635.8336,13.5619135
1504,,,2433.6719,9.889627,-635.8336,13.5619135
1505,,,1601.0951,10.212023,-1590.2838,13.654792
1505,,,1601.0951,10.212023,-1590.2838,13.654792
1506,,,1043.3846,10.407039,-2950.7217,13.473951
1506,,,1043.3846,10.407039,-2950.7217,13.473951
1507,,,26.959948,10.380834,-2745.2546,13.333008
1507,,,26.959948,10.380834,-2745.2546,13.333008
1508,,,-3275.6118,9.645956,-2123.396,13.32679
1508,,,-3275.6118,9.645956,-2123.396,13.32679
1509,,,-3973.2334,8.629527,-859.1423,13.591925
1509,,,-3973.2334,8.629527,-859.1423,13.591925
1510,,,-3613.897,7.688786,-974.723,13.8430805
1510,,,-3613.897,7.688786,-974.723,13.8430805
1511,,,-3423.4592,6.783043,-948.5352,14.092818
1511,,,-3423.4592,6.783043,-948.5352,14.092818
1512,,,-3547.8665,5.847148,-1542.7277,14.209871
1512,,,-3547.8665,5.847148,-1542.7277,14.209871
1513,,,-2978.2817,5.027666,-2895.7957,14.028958
1513,,,-2978.2817,5.027666,-2895.7957,14.028958
1514,,,-1019.3262,4.626574,-1879.1759,14.04657
1514,,,-1019.3262,4.626574,-1879.1759,14.04657
1515,,,942.6952,4.6598787,-1226.8263,14.206713
1515,,,942.6952,4.6598787,-1226.8263,14.206713
1516,,,1439.7737,4.816544,-2216.5195,14.161054
1516,,,1439.7737,4.816544,-2216.5195,14.161054
1517,,,4951.574,5.720379,-2036.9781,14.131481
1517,,,4951.574,5.720379,-2036.9781,14.131481
1518,,,7464.831,7.1884127,-1635.1973,14.183019
1518,,,7464.831,7.1884127,-1635.1973,14.183019
1519,,,6848.6587,8.547847,-1449.6681,14.264497
1519,,,6848.6587,8.547847,-1449.6681,14.264497
1520,,,5832.6284,9.684955,-1628.2262,14.29406
1520,,,5832.6284,9.684955,-1628.2262,14.29406
1521,,,5613.413,10.765161,-1739.6503,14.295175
1521,,,5613.413,10.765161,-1739.6503,14.295175
1522,,,6479.86,12.025587,-2021.6582,14.242439
1522,,,6479.86,12.025587,-2021.6582,14.242439
1523,,,5433.761,13.071448,-2327.8652,14.13439
1523,,,5433.761,13.071448,-2327.8652,14.13439
1524,,,3446.5527,13.682618,-2235.1675,14.05013
1524,,,3446.5527,13.682618,-2235.1675,14.05013
1525,,,3189.5056,14.220782,-2729.4338,13.860628
1525,,,3189.5056,14.220782,-2729.4338,13.860628
1526,,,2810.2666,14.675992,-2702.1204,13.66591
1526,,,2810.2666,14.675992,-2702.1204,13.66591
1527,,,543.28143,14.643564,-2832.3965,13.44499
1527,,,543.28143,14.643564,-2832.3965,13.44499
1528,,,-2004.9929,14.049377,-2090.0525,13.382011
1528,,,-2004.9929,14.049377,-2090.0525,13.382011
1529,,,-2437.9521,13.340352,-829.05347,13.563846
1529,,,-2437.9521,13.340352,-829.05347,13.563846
1530,,,-1493.1217,12.825776,-331.882,13.836652
1530,,,-1493.1217,12.825776,-331.882,13.836652
1531,,,-2263.5508,12.153896,-259.2557,14.113704
1531,,,-2263.5508,12.153896,-259.2557,14.113704
1532,,,-6740.7085,10.526693,-1244.0917,14.179108
1532,,,-6740.7085,10.526693,-1244.0917,14.179108
1533,,,-9255.76,8.326555,-2243.935,14.022439
1533,,,-9255.76,8.326555,-2243.935,14.022439
1534,,,-9894.875,5.9705434,-2386.2869,13.829418
1534,,,-9894.875,5.9705434,-2386.2869,13.829418
1535,,,-12249.011,3.112454,-2673.8005,13.5822935
1535,,,-12249.011,3.112454,-2673.8005,13.5822935
1536,,,-12743.452,0.12743452,-2966.6597,13.279667
1536,,,-12743.452,0.12743452,-2966.6597,13.279667
1536.1326,,,2.01E-09,-2.01E-14,-3328.0806,13.231746
1536.1326,,,2.01E-09,-2.01E-14,-3328.0806,13.231746
1537,,,5.289461,-5.29E-05,-3368.792,12.894799
1537,,,5.289461,-5.29E-05,-3368.792,12.894799
1538,,,5.280443,-5.28E-05,-1397.0012,12.930636
1538,,,5.280443,-5.28E-05,-1397.0012,12.930636
1539,,,5.280359,-5.28E-05,-1168.1359,13.039459
1539,,,5.280359,-5.28E-05,-1168.1359,13.039459
1540,,,5.2802744,-5.28E-05,-2856.0537,12.806338
1540,,,5.2802744,-5.28E-05,-2856.0537,12.806338
1541,,,5.2801905,-5.28E-05,-3149.1106,12.503714
1541,,,5.2801905,-5.28E-05,-3149.1106,12.503714
1542,,,5.280106,-5.28E-05,-3351.6604,12.172405
1542,,,5.280106,-5.28E-05,-3351.6604,12.172405
1543,,,5.2800217,-5.28E-05,-3860.0012,11.733045
1543,,,5.2800217,-5.28E-05,-3860.0012,11.733045
1544,,,5.2799373,-5.28E-05,-2998.04,11.474425
1544,,,5.2799373,-5.28E-05,-2998.04,11.474425
1545,,,5.279853,-5.28E-05,-865.64136,11.6753235
1545,,,5.279853,-5.28E-05,-865.64136,11.6753235
1546,,,5.279769,-5.28E-05,1017.2625,12.2953825
1546,,,5.279769,-5.28E-05,1017.2625,12.2953825
1547,,,5.2796845,-5.28E-05,1424.3318,13.013535
1547,,,5.2796845,-5.28E-05,1424.3318,13.013535
1548,,,5.2796,-5.28E-05,1575.2756,13.762025
1548,,,5.2796,-5.28E-05,1575.2756,13.762025
1549,,,5.2795157,-5.28E-05,-58.89268,14.167255
1549,,,5.2795157,-5.28E-05,-58.89268,14.167255
1550,,,5.2794313,-5.28E-05,-493.96417,14.477161
1550,,,5.2794313,-5.28E-05,-493.96417,14.477161
1551,,,5.2793474,-5.28E-05,-1205.4796,14.650944
1551,,,5.2793474,-5.28E-05,-1205.4796,14.650944
1552,,,5.279263,-5.28E-05,-1522.2211,14.765223
1552,,,5.279263,-5.28E-05,-1522.2211,14.765223
1553,,,5.2791786,-5.28E-05,-2005.9092,14.770059
1553,,,5.2791786,-5.28E-05,-2005.9092,14.770059
1554,,,5.279094,-5.28E-05,-2793.6653,14.61127
1554,,,5.279094,-5.28E-05,-2793.6653,14.61127
1555,,,5.27901,-5.28E-05,-1565.9585,14.710104
1555,,,5.27901,-5.28E-05,-1565.9585,14.710104
1556,,,5.278926,-5.28E-05,-1879.2179,14.768792
1556,,,5.278926,-5.28E-05,-1879.2179,14.768792
1557,,,5.2788415,-5.28E-05,-1200.1877,14.984224
1557,,,5.2788415,-5.28E-05,-1200.1877,14.984224
1558,,,5.278757,-5.28E-05,-3067.1465,14.808449
1558,,,5.278757,-5.28E-05,-3067.1465,14.808449
1559,,,5.2786727,-5.28E-05,-2575.2742,14.720197
1559,,,5.2786727,-5.28E-05,-2575.2742,14.720197
1560,,,5.278589,-5.28E-05,-2766.7737,14.583223
1560,,,5.278589,-5.28E-05,-2766.7737,14.583223
1561,,,5.2785044,-5.28E-05,-2477.424,14.496997
1561,,,5.2785044,-5.28E-05,-2477.424,14.496997
1562,,,5.27842,-5.28E-05,-1795.5923,14.545733
1562,,,5.27842,-5.28E-05,-1795.5923,14.545733
1563,,,5.2783356,-5.28E-05,-1057.217,14.760572
1563,,,5.2783356,-5.28E-05,-1057.217,14.760572
1564,,,5.2782516,-5.28E-05,-902.13367,15.009022
1564,,,5.2782516,-5.28E-05,-902.13367,15.009022
1565,,,5.2781672,-5.28E-05,-2183.0867,14.994053
1565,,,5.2781672,-5.28E-05,-2183.0867,14.994053
1566,,,5.278083,-5.28E-05,-2648.755,14.859821
1566,,,5.278083,-5.28E-05,-2648.755,14.859821
1567,,,5.2779984,-5.28E-05,-3174.982,14.615083
1567,,,5.2779984,-5.28E-05,-3174.982,14.615083
1568,,,5.2779145,-5.28E-05,-2297.9312,14.550757
1568,,,5.2779145,-5.28E-05,-2297.9312,14.550757
1569,,,5.27783,-5.28E-05,-1372.9703,14.680396
1569,,,5.27783,-5.28E-05,-1372.9703,14.680396
1570,,,5.2777457,-5.28E-05,-1643.5197,14.766436
1570,,,5.2777457,-5.28E-05,-1643.5197,14.766436
1571,,,5.277662,-5.28E-05,-1965.8137,14.769658
1571,,,5.277662,-5.28E-05,-1965.8137,14.769658
1572,,,5.2775774,-5.28E-05,-1637.54,14.821931
1572,,,5.2775774,-5.28E-05,-1637.54,14.821931
1573,,,5.277493,-5.28E-05,-1675.4359,14.850088
1573,,,5.277493,-5.28E-05,-1675.4359,14.850088
1573.002,,,175.65027,1.21E-10,-1664.472,14.850145
1573.002,,,175.65027,1.21E-10,-1664.472,14.850145
1573.0082,,,711.35626,1.21E-10,-1633.7657,14.8503475
1573.0082,,,711.35626,1.21E-10,-1633.7657,14.8503475
1574,,,4653.6875,0.8292798,-1389.8492,14.930565
1574,,,4653.6875,0.8292798,-1389.8492,14.930565
1575,,,9875.709,2.8115456,-2482.0396,14.77482
1575,,,9875.709,2.8115456,-2482.0396,14.77482
1576,,,10412.139,4.955759,-1956.8618,14.714013
1576,,,10412.139,4.955759,-1956.8618,14.714013
1577,,,6206.792,6.208696,-2582.063,14.525821
1577,,,6206.792,6.208696,-2582.063,14.525821
1578,,,3811.1792,6.908027,-2295.111,14.384062
1578,,,3811.1792,6.908027,-2295.111,14.384062
1579,,,3444.7268,7.501972,-2441.0862,14.218855
1579,,,3444.7268,7.501972,-2441.0862,14.218855
1580,,,3616.8884,8.125267,-3000.6558,13.946673
1580,,,3616.8884,8.125267,-3000.6558,13.946673
1581,,,4102.7354,8.851358,-2770.6177,13.722151
1581,,,4102.7354,8.851358,-2770.6177,13.722151
1582,,,2752.7515,9.297164,-2447.69,13.580032
1582,,,2752.7515,9.297164,-2447.69,13.580032
1583,,,1891.9698,9.548853,-2264.6257,13.494868
1583,,,1891.9698,9.548853,-2264.6257,13.494868
1584,,,1100.4099,9.625326,-711.3058,13.757113
1584,,,1100.4099,9.625326,-711.3058,13.757113
1585,,,1087.0122,9.692158,-1018.16565,13.982404
1585,,,1087.0122,9.692158,-1018.16565,13.982404
1586,,,936.92413,9.72925,-1786.1129,14.045639
1586,,,936.92413,9.72925,-1786.1129,14.045639
1587,,,997.383,9.7816925,-2443.976,13.968884
1587,,,997.383,9.7816925,-2443.976,13.968884
1588,,,1049.0002,9.850621,-2716.0461,13.832716
1588,,,1049.0002,9.850621,-2716.0461,13.832716
1589,,,2051.314,10.137748,-3117.1694,13.614505
1589,,,2051.314,10.137748,-3117.1694,13.614505
1590,,,2300.6157,10.492533,-2883.4458,13.445501
1590,,,2300.6157,10.492533,-2883.4458,13.445501
1591,,,1616.48,10.707883,-2276.8372,13.411657
1591,,,1616.48,10.707883,-2276.8372,13.411657
1592,,,843.612,10.755453,-2317.419,13.384285
1592,,,843.612,10.755453,-2317.419,13.384285
1593,,,-301.17194,10.55544,-1478.0272,13.542558
1593,,,-301.17194,10.55544,-1478.0272,13.542558
1594,,,-2038.0358,9.979372,-1734.9637,13.656239
1594,,,-2038.0358,9.979372,-1734.9637,13.656239
1595,,,34.65273,9.826042,-2617.3784,13.581729
1595,,,34.65273,9.826042,-2617.3784,13.581729
1596,,,1600.776,10.019759,-2504.2192,13.525043
1596,,,1600.776,10.019759,-2504.2192,13.525043
1597,,,1881.159,10.278478,-2908.5906,13.390197
1597,,,1881.159,10.278478,-2908.5906,13.390197
1598,,,1445.979,10.44132,-3277.5469,13.171664
1598,,,1445.979,10.44132,-3277.5469,13.171664
1599,,,1383.1396,10.579749,-2653.7307,13.082093
1599,,,1383.1396,10.579749,-2653.7307,13.082093
1600,,,1401.7499,10.717352,-2890.3433,12.94557
1600,,,1401.7499,10.717352,-2890.3433,12.94557
1601,,,796.11475,10.721206,-3018.9224,12.7801895
1601,,,796.11475,10.721206,-3018.9224,12.7801895
1602,,,793.82465,10.721229,-3548.492,12.507708
1602,,,793.82465,10.721229,-3548.492,12.507708
1603,,,748.55756,10.737945,-3628.8572,12.202955
1603,,,748.55756,10.737945,-3628.8572,12.202955
1604,,,200.9684,10.657713,-1789.0449,12.26789
1604,,,200.9684,10.657713,-1789.0449,12.26789
1605,,,-60.009632,10.522522,-967.36646,12.509674
1605,,,-60.009632,10.522522,-967.36646,12.509674
1606,,,-852.69556,10.214591,-119.489914,12.917862
1606,,,-852.69556,10.214591,-119.489914,12.917862
1607,,,-2292.4314,9.603989,159.33566,13.387296
1607,,,-2292.4314,9.603989,159.33566,13.387296
1608,,,-1147.1173,9.240766,340.7956,13.885481
1608,,,-1147.1173,9.240766,340.7956,13.885481
1609,,,-1518.8634,8.832358,-1457.9985,13.986802
1609,,,-1518.8634,8.832358,-1457.9985,13.986802
1610,,,-465.26285,8.666736,-2311.8853,13.88423
1610,,,-465.26285,8.666736,-2311.8853,13.88423
1611,,,-3045.3723,7.9924536,-1405.2638,13.958497
1611,,,-3045.3723,7.9924536,-1405.2638,13.958497
1612,,,-6051.236,6.6823235,-2617.6719,13.776176
1612,,,-6051.236,6.6823235,-2617.6719,13.776176
1613,,,-6912.16,5.180741,-2839.2947,13.528393
1613,,,-6912.16,5.180741,-2839.2947,13.528393
1614,,,-3492.9028,4.4110594,-2379.678,13.384908
1614,,,-3492.9028,4.4110594,-2379.678,13.384908
1615,,,491.66333,4.5320835,-2159.5198,13.299373
1615,,,491.66333,4.5320835,-2159.5198,13.299373
1616,,,3894.9136,5.4251814,-2695.354,13.110287
1616,,,3894.9136,5.4251814,-2695.354,13.110287
1617,,,5517.592,6.7061934,-3236.6812,12.810144
1617,,,5517.592,6.7061934,-3236.6812,12.810144
1618,,,2586.479,7.389649,-3804.4653,12.399156
1618,,,2586.479,7.389649,-3804.4653,12.399156
1619,,,-284.31903,7.4333987,-3831.7212,11.982761
1619,,,-284.31903,7.4333987,-3831.7212,11.982761
1620,,,-2177.6477,7.033396,-3568.82,11.646799
1620,,,-2177.6477,7.033396,-3568.82,11.646799
1621,,,-2503.2964,6.529694,-2134.7793,11.632459
1621,,,-2503.2964,6.529694,-2134.7793,11.632459
1622,,,-2741.4897,5.9614735,-912.09906,11.89801
1622,,,-2741.4897,5.9614735,-912.09906,11.89801
1623,,,-4979.1377,4.9026523,-1035.8074,12.149247
1623,,,-4979.1377,4.9026523,-1035.8074,12.149247
1624,,,-6727.7876,3.4420779,-3506.0764,11.868394
1624,,,-6727.7876,3.4420779,-3506.0764,11.868394
1625,,,-6849.4756,1.9343003,-3489.2917,11.562671
1625,,,-6849.4756,1.9343003,-3489.2917,11.562671
1626,,,-8449.154,0.08449154,-2360.7336,11.49583
1626,,,-8449.154,0.08449154,-2360.7336,11.49583
1627,,,-52.94866,0.0005294866,-600.0761,11.811556
1627,,,-52.94866,0.0005294866,-600.0761,11.811556
1628,,,-52.960346,0.00052960345,156.69124,12.303988
1628,,,-52.960346,0.00052960345,156.69124,12.303988
1629,,,-52.955585,0.00052955584,691.9515,12.909747
1629,,,-52.955585,0.00052955584,691.9515,12.909747
1630,,,-52.950825,0.0005295082,190.06473,13.414766
1630,,,-52.950825,0.0005295082,190.06473,13.414766
1631,,,-52.946064,0.00052946067,-16.106962,13.88905
1631,,,-52.946064,0.00052946067,-16.106962,13.88905
1632,,,-52.941303,0.00052941305,-464.95065,14.282427
1632,,,-52.941303,0.00052941305,-464.95065,14.282427
1633,,,-52.936543,0.00052936544,-1387.6703,14.486099
1633,,,-52.936543,0.00052936544,-1387.6703,14.486099
1634,,,-52.931786,0.0005293178,-2166.449,14.549442
1634,,,-52.931786,0.0005293178,-2166.449,14.549442
1635,,,-52.927025,0.00052927027,-2755.3362,14.499776
1635,,,-52.927025,0.00052927027,-2755.3362,14.499776
1636,,,-52.922268,0.00052922266,-2534.882,14.497571
1636,,,-52.922268,0.00052922266,-2534.882,14.497571
1637,,,-52.91751,0.0005291751,-2421.2324,14.524212
1637,,,-52.91751,0.0005291751,-2421.2324,14.524212
1638,,,-52.91275,0.00052912754,-2492.082,14.552698
1638,,,-52.91275,0.00052912754,-2492.082,14.552698
1639,,,-52.907993,0.00052907993,-3025.1418,14.474696
1639,,,-52.907993,0.00052907993,-3025.1418,14.474696
1640,,,-52.903236,0.0005290324,-2864.7397,14.417537
1640,,,-52.903236,0.0005290324,-2864.7397,14.417537
1641,,,-52.898483,0.0005289848,-3638.6487,14.203053
1641,,,-52.898483,0.0005289848,-3638.6487,14.203053
1642,,,-52.893726,0.00052893726,-3888.7761,13.927776
1642,,,-52.893726,0.00052893726,-3888.7761,13.927776
1643,,,-52.88897,0.0005288897,-4174.789,13.569526
1643,,,-52.88897,0.0005288897,-4174.789,13.569526
1644,,,-52.884216,0.00052884215,-3623.6047,13.3140135
1644,,,-52.884216,0.00052884215,-3623.6047,13.3140135
1645,,,-52.87946,0.0005287946,-2822.7974,13.222672
1645,,,-52.87946,0.0005287946,-2822.7974,13.222672
1646,,,-52.874706,0.00052874704,-2283.7014,13.217281
1646,,,-52.874706,0.00052874704,-2283.7014,13.217281
1647,,,-52.869953,0.00052869954,-2470.3508,13.163592
1647,,,-52.869953,0.00052869954,-2470.3508,13.163592
1648,,,-52.8652,0.000528652,-1699.7389,13.266997
1648,,,-52.8652,0.000528652,-1699.7389,13.266997
1649,,,-52.860447,0.0005286045,-1370.1571,13.458146
1649,,,-52.860447,0.0005286045,-1370.1571,13.458146
1650,,,-52.855694,0.00052855694,-1154.0048,13.705984
1650,,,-52.855694,0.00052855694,-1154.0048,13.705984
1651,,,-52.85094,0.00052850944,-1512.8854,13.87624
1651,,,-52.85094,0.00052850944,-1512.8854,13.87624
1652,,,-52.84619,0.0005284619,-1148.8086,14.1226
1652,,,-52.84619,0.0005284619,-1148.8086,14.1226
1653,,,-52.84144,0.0005284144,-898.02673,14.425647
1653,,,-52.84144,0.0005284144,-898.02673,14.425647
1654,,,-52.83669,0.0005283669,-769.6459,14.757696
1654,,,-52.83669,0.0005283669,-769.6459,14.757696
1655,,,-52.83194,0.0005283194,-1013.663,15.037914
1655,,,-52.83194,0.0005283194,-1013.663,15.037914
1656,,,-52.827187,0.0005282719,-1230.0675,15.2623005
1656,,,-52.827187,0.0005282719,-1230.0675,15.2623005
1657,,,-52.822437,0.0005282244,-1237.214,15.456817
1657,,,-52.822437,0.0005282244,-1237.214,15.456817
1658,,,-52.817688,0.0005281769,-1194.4237,15.650833
1658,,,-52.817688,0.0005281769,-1194.4237,15.650833
1659,,,-52.812943,0.0005281294,-1555.7859,15.765558
1659,,,-52.812943,0.0005281294,-1555.7859,15.765558
1660,,,9005.82,1.920614,-1279.7961,15.929464
1660,,,9005.82,1.920614,-1279.7961,15.929464
1661,,,9435.194,4.0159483,-779.6372,16.174463
1661,,,9435.194,4.0159483,-779.6372,16.174463
1662,,,7496.547,5.697332,-957.43964,16.342907
1662,,,7496.547,5.697332,-957.43964,16.342907
1663,,,3863.341,6.5832,-878.71765,16.481009
1663,,,3863.341,6.5832,-878.71765,16.481009
1664,,,3405.6855,7.3319488,-1156.0077,16.51156
1664,,,3405.6855,7.3319488,-1156.0077,16.51156
1665,,,1889.3281,7.746468,-1458.5652,16.431252
1665,,,1889.3281,7.746468,-1458.5652,16.431252
1666,,,1714.3391,8.091737,-1802.6896,16.268026
1666,,,1714.3391,8.091737,-1802.6896,16.268026
1667,,,1684.298,8.420657,-1216.7151,16.206612
1667,,,1684.298,8.420657,-1216.7151,16.206612
1668,,,-356.52896,8.319537,-141.38542,16.362524
1668,,,-356.52896,8.319537,-141.38542,16.362524
1669,,,-351.13348,8.200473,-124.111534,16.529018
1669,,,-351.13348,8.200473,-124.111534,16.529018
1670,,,-545.14764,8.043646,-1072.4257,16.482946
1670,,,-545.14764,8.043646,-1072.4257,16.482946
1671,,,679.6912,8.1516695,-1601.8218,16.293797
1671,,,679.6912,8.1516695,-1601.8218,16.293797
1672,,,-555.50507,8.020058,-799.7707,16.257998
1672,,,-555.50507,8.020058,-799.7707,16.257998
1673,,,-4822.9404,6.982413,-525.7257,16.283035
1673,,,-4822.9404,6.982413,-525.7257,16.283035
1674,,,-7220.912,5.4052424,-655.42377,16.284332
1674,,,-7220.912,5.4052424,-655.42377,16.284332
1675,,,-8628.477,3.5121458,-1005.6601,16.2045
1675,,,-8628.477,3.5121458,-1005.6601,16.2045
1676,,,-7528.9707,1.8398175,-1351.6986,16.041294
1676,,,-7528.9707,1.8398175,-1351.6986,16.041294
1677,,,-7996.233,0.07996233,-1848.353,15.768483
1677,,,-7996.233,0.07996233,-1848.353,15.768483
1678,,,-55.90806,0.00055908057,-2936.7163,15.25159
1678,,,-55.90806,0.00055908057,-2936.7163,15.25159
1679,,,-55.893284,0.00055893284,-4651.655,14.352072
1679,,,-55.893284,0.00055893284,-4651.655,14.352072
1680,,,-55.89326,0.0005589326,-5115.146,13.328929
1680,,,-55.89326,0.0005589326,-5115.146,13.328929
1681,,,-55.893234,0.00055893237,-3109.9358,12.725544
1681,,,-55.893234,0.00055893237,-3109.9358,12.725544
1682,,,-55.89321,0.0005589321,-1196.413,12.5397415
1682,,,-55.89321,0.0005589321,-1196.413,12.5397415
1683,,,-55.893185,0.00055893185,-271.41263,12.5582695
1683,,,-55.893185,0.00055893185,-271.41263,12.5582695
1684,,,-55.89316,0.0005589316,540.98157,12.74459
1684,,,-55.89316,0.0005589316,540.98157,12.74459
1685,,,8202.778,1.7527555,993.7017,13.01784
1685,,,8202.778,1.7527555,993.7017,13.01784
1686,,,6183.468,3.1577375,815.9763,13.24184
1686,,,6183.468,3.1577375,815.9763,13.24184
1687,,,2440.5334,3.746878,620.5735,13.41046
1687,,,2440.5334,3.746878,620.5735,13.41046
1688,,,564.16364,3.8992944,399.75476,13.52378
1688,,,564.16364,3.8992944,399.75476,13.52378
1689,,,615.7516,4.0402675,403.34647,13.634855
1689,,,615.7516,4.0402675,403.34647,13.634855
1690,,,532.4191,4.159995,389.10568,13.746109
1690,,,532.4191,4.159995,389.10568,13.746109
1691,,,-358.93323,4.084806,112.26776,13.804433
1691,,,-358.93323,4.084806,112.26776,13.804433
1692,,,1236.3691,4.3333,85.17255,13.860259
1692,,,1236.3691,4.3333,85.17255,13.860259
1693,,,3208.3665,5.0080304,295.42117,13.969268
